diggCount,followerCount,followingCount,heartCount,videoCount,commentSetting,downloadSetting,duetSetting,nickname,openFavorite,signature,stitchSetting,uniqueId,verified,fake
3996,4502,3034,58000,107,0,3,3,Heru_1304.,False,heru setiawan,3,heru_1304,False,False
0,4,279,0,0,0,0,0,Tik Toker,False,No bio yet,0,crislingdatithe,False,True
0,1,499,0,11,0,0,0,tranecarifda,False,,0,tranecarifda,False,True
5800,316,483,1422,72,0,3,0,Leonardo E Miriana,False,,0,leonardoemiriana,False,False
51,143,117,74,10,0,0,0,Bruno Scibelli36,False,,0,brunoscibelli36,False,False
125,310,1448,338,14,3,0,0,Mia,False,,0,mia9689769,False,False
428,69,9948,0,0,0,0,0,ifulaucrgh200305rsnk,True,,0,ifulaucrgh200305rsnk,False,True
376,0,697,0,0,0,0,0,Tik Toker,False,No bio yet,0,lanabozugi673,False,True
0,4,292,0,0,0,0,0,Tik Toker,False,No bio yet,0,lectlytuterho,False,True
176,216,195,121,6,0,0,0,@nnaribeiro😍😍,False,,0,fabyedico,False,False
477,0,663,0,0,0,0,0,Tik Toker,False,No bio yet,0,okoqemykedihov,False,True
343,71,84,48,3,0,0,0,Enza,False,,0,user36152133437443,False,False
445,3,734,0,0,0,0,0,Tik Toker,False,No bio yet,0,ijarelyxykibu,False,True
258,1,525,0,0,0,0,0,Tik Toker,False,No bio yet,0,mymobufuwade789,False,True
344,10,451,0,14,0,0,0,user9005364420347,True,,0,ofplicrotakeith,False,True
2204,9428,19,512600,1,0,0,0,Fabri,False,no,3,fabri_viera,False,False
595,136700,205,3100000,1435,0,0,0,Wisła Płock,True,Oficjalne konto klubu Wisła Płock S.A. ⚽️,0,wislaplocksa,True,False
29000,642,1145,0,0,0,0,0,David Gentilini472,False,,0,user7936192440580,False,False
354,0,539,0,0,0,0,0,Tik Toker,False,No bio yet,0,oqadixezavokyn,False,True
413,0,734,0,0,0,0,0,Tik Toker,False,No bio yet,0,kegyqyhabyd330,False,True
384,1,554,0,0,0,0,0,Tik Toker,False,No bio yet,0,jisanyjeme691,False,True
323,1,705,0,0,0,0,0,Tik Toker,False,No bio yet,0,ywotovaresem261,False,True
425,86,9703,0,0,0,0,0,TONI,True,,0,svqziyo489763bqftpy,False,True
373,2,707,1,0,0,0,0,Tik Toker,False,No bio yet,0,tynahupaxyxac,False,True
277,275,515,0,0,0,0,0,Marie Pierredrapeau,False,🥺🤧❤️‍🩹🥺,0,drapeaumarie,False,False
374,1,545,0,0,0,0,0,Tik Toker,False,No bio yet,0,oqikegyjariso,False,True
0,257,9898,0,0,0,0,0,Gh_Duong,False,,0,v4e252c8da,False,True
123,33,38,0,0,0,0,0,agostinomauro1,False,,0,agostinomauro1,False,False
21700,2747,775,125100,56,0,0,0,Hamood!,False,اويلي,0,hamoodi_kwt,False,False
4594,3601,27,107400,86,0,0,0,MELAMED | מלמד,False,"רק מוזיקה ושטויות יפות❤️‍🔥
״היפנוזה״ בחוץ!!
תלחצו פה למטהה!
⬇️⬇️⬇️",0,m.e.l.a.m.e.d,False,False
333,2,709,0,0,0,0,0,Tik Toker,False,No bio yet,0,hyhehofuciwibe,False,True
202,7489,22,489000,174,0,0,0,Ido Hazan 🦋,False,"IG - idohazan___
Butterfly boy 🦋",0,idohazan__,False,False
0,4,270,0,0,0,0,0,Tik Toker,False,No bio yet,0,bamtheimeterpae,False,True
0,12,293,1,0,0,0,0,Tik Toker,False,No bio yet,0,softfernbalpara,False,True
401,49,7611,0,0,0,0,0,user24196064435,True,No bio yet,0,lojeadr0869187ahppdx,False,True
63,619100,35,1500000,14,0,0,0,Alexia Putellas,False,futbolista / footballer,0,alexiaputellas,True,False
309,1,537,0,0,0,0,0,Tik Toker,False,No bio yet,0,koqiqerusovoc,False,True
389,1300000,419,32800000,9300,0,0,0,حدث الرياضة,False,"نجعلك في قلب الحدث #حدث_الرياضة
Instagram: uae.soccer 
Twitter: UAEsoccer
👇🏽",0,uaesoccer,True,False
623,762,42,10100,252,0,0,0,cicciobomba.cannoniere.bis,False,,0,cicciobomba.cannoniere.b,False,False
200,34,60,9,1,0,0,0,Viscovo Family,False,Troppo ma troppo family ❤️🤦,0,viscovofamily,False,False
0,44,0,132,50,0,0,0,abujarovic1476,False,Open with mobile browser❤URL：sexy123.top,0,abujarovic1476,False,False
655,103,525,2,1,0,0,0,Daniele,False,"Viva la libertà nella sua totalità. Non mi date ordini, potrebbe essere sbagliat",0,danieleparchetti2,False,False
3427,349,629,2191,25,0,0,0,Ibisco Fabio,False,,0,ibiscofabio,False,False
300,0,566,0,0,0,0,0,Tik Toker,False,No bio yet,0,ulafujigoji965,False,True
356,0,582,0,0,0,0,0,Tik Toker,False,No bio yet,0,ywixewanek574,False,True
159,195,289,611,257,0,0,0,Bella Foster,False,"I’m still in love with my other hart, that passed away 2 years & 3 month",0,bellafoster90,False,False
23,179,82,873,91,0,0,0,Giovanni Lo Coco830,False,,0,giovylc,False,False
230,2,551,0,0,0,0,0,Tik Toker,False,No bio yet,0,womucumuwexuwa,False,True
9804,16100000,1462,677100000,1731,0,0,0,Zachery Dereniowski,False,"📧 zachery@onefluent.com
Everything You Need ⬇️",0,mdmotivator,True,False
255,1,515,0,0,0,0,0,Tik Toker,False,No bio yet,0,uneqimafesu107,False,True
4846,302,167,77,6,0,0,0,carloschiavitell1,False,,0,carloschiavitell1,False,False
0,60,0,0,0,0,0,0,Antonella Napolitano,False,,0,antonellanapolit0,False,False
320,0,698,0,0,0,0,0,Tik Toker,False,No bio yet,0,qafomywehi518,False,True
696,8582,90,118000,172,0,3,0,طويق👹,False,"طويق الاخطبوط 👹 الحساب الاول طار هذه الثاني ضيفوني 
لا للعفويبن في البرنامج💥",0,twaiq4,False,False
9781,9541,154,217500,16,0,0,3,Nawaf .,False,,3,fzii9,False,False
129,76,9988,0,0,0,0,0,CHERYL,True,,0,omujri1421bcx,False,True
345,0,539,0,0,0,0,0,Tik Toker,False,No bio yet,0,ytyriqakileke,False,True
0,3,248,1,0,0,0,0,Tik Toker,False,No bio yet,0,tracpadirete,False,True
166,95,54,198,9,0,0,0,regno di prussia,False,"imperoitaliano🤝prussiaSan Marino🤝Prussia 
impero giapponese🤝 Prussia🤝czechia",0,regnodiprussia,False,False
454,2,546,0,0,0,0,0,Tik Toker,False,No bio yet,0,bazymyrahep462,False,True
305,0,527,0,0,0,0,0,Tik Toker,False,No bio yet,0,rywaconycil676,False,True
317,4,711,0,0,0,0,0,Tik Toker,False,No bio yet,0,igisocyqon895,False,True
305,0,549,0,0,0,0,0,Tik Toker,False,No bio yet,0,epuvojodul622,False,True
457,1,525,0,0,0,0,0,Tik Toker,False,No bio yet,0,ikyvelihute684,False,True
699,47,61,11,8,0,0,0,Arcangelo Raffaella ,False,,0,arcangeloraffaell8,False,False
385,6,735,0,0,0,0,0,Tik Toker,False,No bio yet,0,upilyvarojosi,False,True
439,0,469,0,0,0,0,0,Tik Toker,False,No bio yet,0,yxinofolur104,False,True
298,1,546,1,0,0,0,0,Tik Toker,False,No bio yet,0,aqecahezezy552,False,True
11400,149,1047,218,15,0,0,0,miro78,False,,0,palmirodavidepelu,False,False
1029,56,70,0,0,0,0,0,user7105660744909,False,,0,mmaria892,False,False
4,1544,0,442200,74,0,0,0,Football Fidelity,False,"The #1 Spot for Football Content, News and Memes ⚽️",0,footballfidelity,False,False
129,898,21,13800,25,0,0,0,The 3rd Leg Podcast,False,"Third Leg Podcast 🎙️ 
Available on Spotify, iTunes, YouTube  🌍
NEW EPISODE ⬇️",0,3rdlegpodcast,False,False
4502,662,490,1120,55,0,0,0,nildy 38,False,"estou usando a conta @laurennildy 
vou seguir todos de volta😍
tive um problema",0,laurensilvasilva,False,False
807,549,1072,713,59,0,3,1,doreenazizi,False,,1,doreenazizi,False,False
264,1,620,0,0,0,0,0,Tik Toker,False,No bio yet,0,xyfosyxamyh563,False,True
9112,3700000,32,66400000,593,0,0,0,Nadia,False,LIVE RIGHT NOW⬇️,0,nadia,True,False
401,0,534,0,0,0,0,0,Tik Toker,False,No bio yet,0,exyrefovobyrub,False,True
357,72,9951,0,0,0,0,0,giadzokv0632ytg,True,,0,giadzokv0632ytg,False,True
19,95,129,0,0,0,0,0,Filo,False,,0,fillyrega,False,False
275,1,597,0,0,0,0,0,Tik Toker,False,No bio yet,0,zukemitatitahu,False,True
352,0,508,0,0,0,0,0,Tik Toker,False,No bio yet,0,ucyragycin330,False,True
2125,588,539,1871,208,0,0,0,Giovi Giovy,False,,0,giovigiovy20,False,False
286,0,600,0,0,0,0,0,Tik Toker,False,No bio yet,0,nakovavywasi422,False,True
6472,896,1448,4712,179,0,0,0,giovannitinabattinelli,False,,0,giovannibattinell,False,False
298,0,554,0,0,0,0,0,Tik Toker,False,No bio yet,0,xixadomavupocu,False,True
173,66,171,43,2,0,0,0,@SammhyaSantos_Oficial,False,,0,sammhyasantos_oficial,False,False
632,3,551,0,0,0,0,0,Tik Toker,False,No bio yet,0,elopysogaqygeh,False,True
318,2,548,0,0,0,0,0,Tik Toker,False,No bio yet,0,ucerukehux223,False,True
6706,3207,942,124900,117,1,3,1,Raaz,True,Loading.....,1,cr7_raaz,False,False
147,7972,49,115900,63,0,0,0,David Lopez3,False,"Jugador de JIJANTES FC 
Kings League 👑 🏆
®️ 3
Twitch: davidlopezcastillo3",0,davidlopezcastillo3,False,False
0,6,809,0,11,0,0,0,utgenmibono,False,,0,utgenmibono,False,True
347,2,662,0,0,0,0,0,Tik Toker,False,No bio yet,0,ytivijesykoxe,False,True
27200,260,633,3367,483,0,0,0,Lupo nero 🖤,False,💙Cuore blu💙,0,lupomero,False,False
300,0,689,0,0,0,0,0,Tik Toker,False,No bio yet,0,yrymiryris164,False,True
304,1,609,0,0,0,0,0,Tik Toker,False,No bio yet,0,ojanehorywy752,False,True
305,1,577,0,0,0,0,0,Tik Toker,False,No bio yet,0,qotecepacub300,False,True
343,0,555,0,0,0,0,0,Tik Toker,False,No bio yet,0,exugopamofom827,False,True
443,1,586,0,0,0,0,0,Tik Toker,False,No bio yet,0,abybevigeqyt315,False,True
321,1,714,0,0,0,0,0,Tik Toker,False,No bio yet,0,edamehesyjeqog,False,True
372,128,87,0,0,0,0,0,granchio_assassino_fumaiolo,False,fatti i cazzi tuoi,0,michelmelocicci,False,False
401,2,560,0,0,0,0,0,Tik Toker,False,No bio yet,0,ynesygewiquji,False,True
366,116,220,918,74,0,0,0,user3978597379808.. Matteo..,False,,0,user3978597379808,False,False
17300,1600000,12,25300000,383,0,0,0,muetzekatze,False,NEUE SINGLE - „PA PA PARTY“ OUT NOW ⬇️,0,muetze_katze,True,False
29400,781,1756,198,4,0,0,0,Il_Kinghiano_di_Fiducia👑🔱🔱,False,Edit sul King👑🔱🔱,0,kingvintageilmigliore,False,False
6,90,220,0,0,0,0,0,Andrea Bonavita,False,,0,andreabonavita1,False,False
11300,4840,5,171600,123,0,0,0,CR7 PARAS,False,"___❤️Ronaldo Devotee❤️___
_____🔥CR7 KING🔥_____",0,cr7paras,False,False
344,0,773,0,0,0,0,0,Tik Toker,False,No bio yet,0,ihanuqivihov348,False,True
376,61,9984,0,0,0,0,0,ERICA,True,,0,bmbkfvljzv4823hpf,False,True
516,1,688,0,0,0,0,0,Tik Toker,False,No bio yet,0,zaminuxageqi528,False,True
260,0,525,0,0,0,0,0,Tik Toker,False,No bio yet,0,eqifutucovo634,False,True
966,3454,21,157600,5,0,0,0,justfootball_,False,,0,footballsistem,False,False
534,3,569,0,0,0,0,0,Tik Toker,False,No bio yet,0,osigubihex862,False,True
378,1,550,0,0,0,0,0,Tik Toker,False,No bio yet,0,okimymexape346,False,True
481,2,543,0,0,0,0,0,Tik Toker,False,No bio yet,0,awytenofucykuc,False,True
385,0,564,0,0,0,0,0,Tik Toker,False,No bio yet,0,tehorosoweceli,False,True
0,1,523,0,11,0,0,0,tuetinsingcompso,False,,0,tuetinsingcompso,False,True
351,2,711,0,0,0,0,0,Tik Toker,False,No bio yet,0,dyfajakiji344,False,True
1697,358,434,0,0,0,0,0,Saro_1949,False,,0,saro_1949,False,False
362,2186,11,189500,21,0,0,0,pessifraud,False,"Why do Pessidogs get mad at me?🥺👻😂
CR7🐐",0,pessifraudd,False,False
10600,1114,484,32300,24,0,3,0,Liverpool fan 🩸💯,False,Follow me plzz,0,ally_the_.king6,False,False
0,3311,0,60800,4,0,0,0,𝓐𝓫𝓸𝓸𝓭,False,,0,abood_.99_,False,False
23900,238,175,0,0,0,0,0,MARIA LUGARA',False,,0,user2746667324345,False,False
36800,1739,749,172100,148,0,0,0,liam_w3812,False,Football content,0,liam_w3812,False,False
0,8,0,0,0,0,0,0,davidecrispo885,False,,0,davidecrispo885,False,False
347,1,550,0,0,0,0,0,Tik Toker,False,No bio yet,0,wopumypevahis,False,True
1233,2679,245,321500,8,0,0,0,Youssef,False,Trust the process,0,youssefkhafagyy,False,False
200,433,439,20,1,0,0,0,Frafrancy@,False,,0,mezzafrancy,False,False
0,5,910,0,11,0,0,0,emicmebenvie,False,,0,emicmebenvie,False,True
277,0,757,0,0,0,0,0,Tik Toker,False,No bio yet,0,hefodezyro819,False,True
400,1,741,0,0,0,0,0,Tik Toker,False,No bio yet,0,durosifaxan914,False,True
0,4,543,0,11,0,0,0,naparansacon,False,,0,naparansacon,False,True
344,2,631,0,0,0,0,0,Tik Toker,False,No bio yet,0,apihogehuso208,False,True
0,2,217,0,0,0,0,0,Tik Toker,False,No bio yet,0,adasseobaca,False,True
305,3,559,0,0,0,0,0,Tik Toker,False,No bio yet,0,uduqaniwoh570,False,True
304,0,538,0,0,0,0,0,Tik Toker,False,No bio yet,0,irysotujohow951,False,True
554,3,569,0,0,0,0,0,Tik Toker,False,No bio yet,0,oqezavobega130,False,True
214,95,9982,0,0,0,0,0,JACKIE,True,,0,gltoeg5403irmuie,False,True
47200,1439,495,54900,41,0,3,3,Daniel™️,False,"God first🙏
footballer⚽️💯
🔴Manchester United🔴
🐐",3,dftbl7,False,False
6842,9100000,2032,280100000,1791,0,0,0,LapresaTwins,False,"INSTAGRAM: @lapresatwinss 
Business: lapresatwins@doom-entertainment.com",0,lapresatwins,True,False
49800,11200,183,752900,91,0,0,1,sertcx,False,Sergio,1,sertcx,False,False
53,8,5,10,2,0,0,0,frenkverachiarell,False,,0,frenkverachiarell,False,False
28,45,21,47,1,0,0,0,stefanosorrentino50,False,,0,stefanosorrentino50,False,False
0,1,542,0,11,0,0,0,anlectoserja,False,,0,anlectoserja,False,True
347,0,680,0,0,0,0,0,Tik Toker,False,No bio yet,0,lafekorecu127,False,True
264,1,546,0,0,0,0,0,Tik Toker,False,No bio yet,0,axotewuxire490,False,True
255,0,544,0,0,0,0,0,Tik Toker,False,No bio yet,0,qakisogygavo458,False,True
31,28,3,0,0,0,0,0,Ray Riva,False,,0,rayriva1,False,False
409,2,565,0,0,0,0,0,Tik Toker,False,No bio yet,0,qapevicobufus,False,True
19300,382,1895,0,0,0,0,0,𝐆𝐑𝐀𝐙𝐈𝐀,False,❤︎𝒈𝒓𝒂𝒛𝒊𝒂 𝒂𝒅𝒅𝒆𝒐❤︎,0,graziaaddeo99,False,False
0,5,329,0,0,0,0,0,Tik Toker,False,No bio yet,0,bravenoscade,False,True
362,48,9969,0,0,0,0,0,qfujsv339843qrshik,True,,0,qfujsv339843qrshik,False,True
2140,381,831,782,0,0,3,1,sujithsujith488,False,I am single,1,sujithsujith488,False,False
918,4092,0,339600,12,0,0,0,Mr. Animals,False,,0,mranimals,False,False
34,170,43,0,0,0,3,1,Michela Aiello,False,"""live with passion, live musical.ly""",1,michelaaiello21,False,False
25800,248,416,547,35,0,0,0,thomaswilmer87,True,"🤙🤙OKNELZ DIE GRÖßTE UND BESTE FAMILIE EVER 🤙🤙
LIEDER SPIEGELN DAS LEBEN 🤘🤙",0,onkelz35,False,False
22500,27000000,737,660600000,995,0,0,0,michelo,False,"Argentina 🇦🇷
La denuncia contra ulises ten",0,michelo2.0,True,False
456,1782,1436,33500,115,0,0,0,waliontiktok,False,,0,waliontiktok,False,False
310,0,547,0,0,0,0,0,Tik Toker,False,No bio yet,0,onavapotuzu969,False,True
449,7472,25,63400,53,0,0,0,onyournaaa,False,"Belanja Bisa Cek Keranjang Kuningnya ya ✨
Versi Shopee ada dibawah ini👇",0,onyourna1,False,False
369,1,515,0,0,0,0,0,Tik Toker,False,No bio yet,0,felunucetycyla,False,True
8277,675,723,3924,22,0,3,0,Kabash,False,Tombamilako,0,kaswtbash,False,False
318,0,512,0,0,0,0,0,Tik Toker,False,No bio yet,0,edonydipatyc336,False,True
2884,5783,266,91100,166,0,3,0,✂️ AliMaatouk💈,False,✂️ Barbershop💈,0,alimatouk59,False,False
386,2,556,0,0,0,0,0,Tik Toker,False,No bio yet,0,akynabacovu668,False,True
130,747,94,354,9,0,0,0,Italo Salvini,False,Libertà e diritti sono di tutti,0,italobdr56h,False,False
0,3,133,14,10,0,0,0,user804538390348,False,,0,user804538390348,False,True
0,17,293,0,0,0,0,0,Tik Toker,False,No bio yet,0,raynilakonjoi,False,True
372,1,534,0,0,0,0,0,Tik Toker,False,No bio yet,0,exijixiqyfodyb,False,True
38800,107,41,287,12,0,0,0,Giuseppe,False,,0,giuseppefiasche12,False,False
283,1,537,0,0,0,0,0,Tik Toker,False,No bio yet,0,nerufinakelire,False,True
0,2,557,0,11,0,0,0,thimbsponterppresox,False,,0,thimbsponterppresox,False,True
448,1,562,0,0,0,0,0,Tik Toker,False,No bio yet,0,ofudosixofoto,False,True
17800,222,868,0,0,0,0,0,Lorenzo,False,,0,lorenzolindiri1234,False,False
445,1,582,0,0,0,0,0,Tik Toker,False,No bio yet,0,detuxesujyne211,False,True
28600,651,6419,0,0,0,0,0,Emanuela,False,,0,user4281072119916,False,False
445,3,679,0,0,0,0,0,Tik Toker,False,No bio yet,0,upulaluvewe150,False,True
8093,1165,159,6453,32,0,3,3,ABDULAZIZ🖤,False,"Night owl🦉❤️.

Texas📍🇺🇸🇸🇦",3,3zeez62,False,False
0,10,282,0,0,0,0,0,Tik Toker,False,No bio yet,0,credcoscagakett,False,True
377,34,45,0,0,0,3,0,Maria Simeoli,False,,0,mariasimeoli1,False,False
302,1,582,0,0,0,0,0,Tik Toker,False,No bio yet,0,lycyqunivydyw,False,True
204,493,1,106200,35,0,0,0,𝓡𝓸𝓼𝓮 𝓬𝓸𝓱𝓮𝓷,False,"בעיקר צחוקים😂
מטרה: 1,000 עוקבים",0,user3626251041004,False,False
388,1,572,0,0,0,0,0,Tik Toker,False,No bio yet,0,fabatufobeg772,False,True
44,227,77,214,14,0,0,0,argentina_countryball2.0,False,dalla parte della ragione.🇺🇦🇺🇦,0,argentina_countryball2.0,False,False
130,120,165,0,0,0,0,0,Ferrinnico,False,,0,ferrinnico,False,False
305,1,534,0,0,0,0,0,Tik Toker,False,No bio yet,0,uvepazetagacyb,False,True
0,0,509,0,11,0,0,0,earinmixami,False,,0,earinmixami,False,True
109,78,20,0,1,0,0,0,Alessandra Ferraro,False,,0,alessandraferraro81,False,False
399,3,768,0,0,0,0,0,Tik Toker,False,No bio yet,0,vacanogyxeraje,False,True
340,1,583,0,0,0,0,0,Tik Toker,False,No bio yet,0,pamunexodo712,False,True
292,3,710,0,0,0,0,0,Tik Toker,False,No bio yet,0,omukapofobynif,False,True
18,1819,8,31000,32,0,0,0,maf,False,,0,user6225932152970,False,False
602,306,54,808,44,0,0,0,Gaetana Nunziata,False,,0,gaetananunziata,False,False
210,3251,2927,128100,117,0,0,3,أفنان💖,False,"Dammam.💙💙
مكتفية بنفسي ونفسي الأهم❤️",3,af_19951,False,False
367,1,707,0,0,0,0,0,Tik Toker,False,No bio yet,0,yduvaxynogok614,False,True
0,1,467,0,11,0,0,0,dsysticsusenro,False,,0,dsysticsusenro,False,True
398,956,678,0,0,0,0,0,Regina souza,False,,0,nasouza45298,False,False
2107,3229,12,36200,20,0,0,0,『 لــــــيــــــو  ♕︎ 』,False,"『 بسم الله الرحمان الرحيم 』
『 بداية خير إن شاء الله ❤ 』
『 الهدف الأول 1k♕︎ 』",0,.9kjol,False,False
1510,814,607,2583,119,0,0,0,#save donbass,False,VIVA ROMA e i suoi alleati:🇶🇦🇩🇪🇲🇰🇺🇲🇫🇷🇷🇺🇨🇳🇷🇴🇮🇩🇵🇱🇵🇭🇻🇦+25,0,italian_roman_empire,False,False
476,0,554,0,0,0,0,0,Tik Toker,False,No bio yet,0,ylifuginyb638,False,True
561,0,553,0,0,0,0,0,Tik Toker,False,No bio yet,0,monehycoviq750,False,True
61,3825,8,407600,33,0,0,0,Ronny,False,Ronny fanboy,0,ahhhhcheekyboy,False,False
364,4,519,0,0,0,0,0,Tik Toker,False,No bio yet,0,azymywameleva,False,True
322,0,707,0,0,0,0,0,Tik Toker,False,No bio yet,0,buputilema915,False,True
1377,120,711,15,6,0,0,0,Leudo,False,os passos do homem são seguidos por Deus,0,leudo122,False,False
117100,364,264,159400,592,0,0,0,Maayan,False,"Well
20",0,maayannhen,False,False
279,461,632,101,10,0,0,0,boh😑😑,False,ma chi ti conosce conosce ceh,0,b0h050,False,False
930,755,2185,0,0,0,0,0,filippomariarecchi,False,,0,filippomariarecchi,False,False
1453,832,1511,1307,85,0,3,3,Felice La Manna,False,,3,felicelamanna1,False,False
281,3,705,0,0,0,0,0,Tik Toker,False,No bio yet,0,morogabusij350,False,True
3508,6500000,117,140100000,228,0,0,1,FutboTV,False,"🏟 Follow, Enjoy Football 🦦

📤 info@futbotv.com.tr",1,futbotv,True,False
2616,173,76,474,36,0,0,0,Michel@,False,,0,michelapacia0,False,False
367,1,538,0,0,0,0,0,Tik Toker,False,No bio yet,0,ihopegopuj507,False,True
418,0,543,0,0,0,0,0,Tik Toker,False,No bio yet,0,zuxafefolynyda,False,True
381,2,517,0,0,0,0,0,Tik Toker,False,No bio yet,0,iwepudipyk869,False,True
2498,456,596,0,0,0,0,0,user6600944302085,False,,0,user6600944302085,False,False
387,0,764,0,0,0,0,0,Tik Toker,False,No bio yet,0,exirybymeqov267,False,True
448,1,562,0,0,0,0,0,Tik Toker,False,No bio yet,0,ahegimixapely,False,True
316,301,241,0,0,0,0,0,Ciriaco Corbisiero,False,,0,ciriacocorbisiero,False,False
24200,1900000,183,84300000,1218,0,0,0,Glen Fontein,False,"📩Info@glnetwork.nl
KLEUTERKLAS NU UIT!👇🏼",0,glenfontein,True,False
249,2850,148,86600,30,0,3,0,⭐ TEAM⭐PUNK⭐,False,"حالات واتس و فيديوهات مصارعة تابعونا ليصلكم كل جديد.
🤩🤩🤩",0,team__punk,False,False
266,1,544,0,0,0,0,0,Tik Toker,False,No bio yet,0,vutaramujolida,False,True
450,1,535,0,0,0,0,0,Tik Toker,False,No bio yet,0,ozizapavys414,False,True
3889,464,2451,1078,11,0,0,0,Davide Puglisi,False,"Catania 🇮🇹
21",0,davideeeeeeeeeeeee23l,False,False
412,0,717,0,0,0,0,0,Tik Toker,False,No bio yet,0,upaluqisoh843,False,True
3916,95,212,0,0,0,3,3,user4703378257168,False,,3,tommasoparibello3,False,False
398,0,687,0,0,0,0,0,Tik Toker,False,No bio yet,0,judulerefer278,False,True
8289,4371,27,168500,17,0,0,0,gpromogianni,False,,0,itsmemorr,False,False
353,0,681,0,0,0,0,0,Tik Toker,False,No bio yet,0,uroxazusaje232,False,True
306,1,713,0,0,0,0,0,Tik Toker,False,No bio yet,0,samehyfulotep,False,True
144,832400,0,7200000,139,0,0,0,Gabry Ponte,False,"makin music, playin music.. that’s it",0,gabryponte,True,False
2672,289,225,1596,158,0,0,0,linacasalino,False,,0,linacasalino,False,False
6997,773,1397,0,0,0,0,0,Pasqualina Farro,False,,0,pasqualinafarro8,False,False
492,0,562,0,0,0,0,0,Tik Toker,False,No bio yet,0,ogyvecomegoq513,False,True
2,1246,0,96000,12,0,0,0,The Singles Hub,False,"If you’re single, you’re in the right place",0,the_singles_hub,False,False
0,1,257,0,0,0,0,0,Tik Toker,False,No bio yet,0,rikarhynistmor,False,True
4,31,10,0,0,0,0,0,djNanny68,False,,0,djnanny68,False,False
5351,642,3191,52,6,0,0,0,filomena,False,Filomena,0,filomenaspera,False,False
402,11400,55,246000,188,0,0,1,Dynamic,False,"Confirmed Cheater
YT: Dynamicyh
18 🏴󠁧󠁢󠁥󠁮󠁧󠁿",1,dynamicyh,False,False
384,1,529,0,0,0,0,0,Tik Toker,False,No bio yet,0,rugiwysonuzax,False,True
30300,1642,8240,69500,69,0,3,0,Mochabear,False,"Vs edits 
Breaking Bad Twd The Boys God Of War Rdr2",0,a7nx3_thor,False,False
367,61,9955,0,0,0,0,0,liqnyndyiy098311gowyz,True,,0,liqnyndyiy098311gowyz,False,True
0,2,234,0,0,0,0,0,Tik Toker,False,No bio yet,0,conflodoctjamdia,False,True
59,21,11,5,0,0,0,0,Marika💝,False,Italy🇮🇹Avellino💚,0,marika.moschiano,False,False
3225,1304,100,85700,51,0,3,0,Jesus A.,False,🇨🇴,0,jesus.argel,False,False
347,3,554,0,0,0,0,0,Tik Toker,False,No bio yet,0,adunuroxub636,False,True
0,3,246,9,0,0,0,0,Tik Toker,False,No bio yet,0,fiemudeberpio,False,True
2070,556,0,4445,11,0,0,0,☭,False,C mon putin 🇷🇺☭,0,putin.c0m,False,False
6061,45,137,1,0,0,0,0,ludovico,False,tutto sulla guerra,0,ludovico.l,False,False
87800,2709,1194,213100,155,0,0,0,berardi25,False,Facts don't care about your feelings,0,thanos89011,False,False
604,151,138,418,36,0,0,0,Antonio Iaccarino605,False,,0,antonioiaccarino60,False,False
385,2,546,0,0,0,0,0,Tik Toker,False,No bio yet,0,ujucaferudu979,False,True
3105,260,496,138,19,0,0,0,Ana Paula,False,,0,anapaulabarbosadesouzasi,False,False
902,872,2579,423,38,1,3,3,Thommy_Cive,False,,3,thommy_civelli,False,False
8704,366,1288,869,48,0,3,1,makaneka ian,False,,1,ianpro55ug,False,False
2,105,284,0,0,0,0,0,Raffaele Tammaro,False,,0,raffaeletammaro24,False,False
238,0,702,0,0,0,0,0,Tik Toker,False,No bio yet,0,osalydomab376,False,True
230,332,596,319,19,0,0,0,user9796662031517,False,,0,solomonmwita1,False,False
10,122,3,0,0,0,0,0,Vendo Armi,False,,0,impero_russo11,False,False
146,4651,8,1100000,92,0,0,0,vengeance,False,for the sigmas,0,vengeance.and.pain,False,False
11300,2341,501,29700,229,0,0,0,RL Cellular,False,@Rdp,0,romidwipyna,False,False
315,1,575,0,0,0,0,0,Tik Toker,False,No bio yet,0,edofuxagumypo,False,True
316,1,535,0,0,0,0,0,Tik Toker,False,No bio yet,0,zamawalebof824,False,True
361,0,697,0,0,0,0,0,Tik Toker,False,No bio yet,0,vyvuvumojimyw,False,True
1032,5600000,48,193000000,1129,0,0,0,FC Zenit,False,ФК «Зенит» / FC Zenit,0,zenitfc,True,False
23,2600000,107,64700000,1357,0,0,0,Sky Sports,False,The official Sky Sports TikTok account.,0,skysports,True,False
538,70,9928,0,0,0,0,0,HARRIET,True,,0,kdlvtjruq9791520qlthcx,False,True
16,986100,0,12500000,160,0,3,0,Pink Floyd,False,Official Pink Floyd TikTok Channel,3,pinkfloyd,True,False
334,0,557,0,0,0,0,0,Tik Toker,False,No bio yet,0,ukobotoduk468,False,True
0,3,539,0,11,0,0,0,turcoabosidi,False,,0,turcoabosidi,False,True
1105,380,563,216,9,0,0,0,biancasalvato50,False,,0,biancasalvato50,False,False
145,767,122,327,24,0,0,0,AngelicaDegliAngeli,False,CERCA V_V ON LINE,0,angelicadegliangeli,False,False
403,1,547,0,0,0,0,0,Tik Toker,False,No bio yet,0,ilahijutokyry,False,True
290,1,640,0,0,0,0,0,Tik Toker,False,No bio yet,0,ofazatitehe434,False,True
